atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2059913176,1171010900,A01,A1,고/15,95000,73,51,남향,37.479155,127.140485,22A 입주 로얄동과 로얄층 깨끗 트인뷰 굿 방2 화1,"['10년이내', '대단지', '방두개', '화장실한개']",비발디공인중개사사무소
2059921515,1171011400,D05,A1,2/-1,210000,201,108,,37.494719,127.153963,마천역세권 재개발지역 코너단독매물,"['25년이상', '역세권', '신발장', '싱크대']",유명한공인중개사사무소
2059881618,1171010200,A01,A1,저/30,195000,109,84,남동향,37.522792,127.109813,확장    탁트인뷰 주인거주 입주가능,"['15년이내', '대단지', '방세개', '화장실두개']",신한부동산공인중개사사무소
2059854865,1171010900,A03,A1,저/19,154000,111,84,남향,37.474956,127.142471,"정남향,에어컨유,붙박이장,집상태최상,조망권굿 ","['4년이내', '방세개', '화장실두개', '세대당 1.5대이상']",위례대청공인중개사사무소
2059833339,1171010100,A03,A1,중/46,220000,176,138,북향,37.51148,127.09439,깨끗하고 한강뷰 입니다,"['25년이내', '대형평수', '방세개']",스마트공인중개사사무소
2059824691,1171010800,A01,A1,고/21,150000,111,84,남향,37.490553,127.12925,"환하고,조용한남향고층,기본,입주가능","['25년이내', '대단지', '방세개', '화장실두개']",솔로몬공인중개사사무소
2059853873,1171010100,A01,A1,중/27,193000,84,59,남동향,37.510214,127.086807,로얄층 올확장 조용한동 동남향집  입주 매매 있습니다,"['15년이내', '역세권', '대단지', '방세개']",대한공인중개사
2059885933,1171010900,A01,A1,저/20,150000,116,84,남서향,37.475734,127.13962,입주매물 위례중심,"['10년이내', '대단지', '방세개', '화장실두개']",위례엘지부동산공인중개사사무소
2059850351,1171010600,A01,A1,중/6,47000,75,66,남향,37.498728,127.092547,3룸 전용20  착한매매  전세안고 석촌고분역세권,"['15년이내', '방세개', '화장실한개', '중층']",송파공인중개사사무소
2059832866,1171010100,A01,A1,중/29,225000,110,84,서향,37.514251,127.086409,역세권추천ㅣ개방감ㅣ학군우수ㅣ주인거주관리잘됨 ㅣ,"['15년이내', '역세권', '대단지', '방세개']",잠실1번지공인중개사사무소
